Market,Suscriber,Format,oct,nov,dec
SEATTLE,KJR-AM,All Sports,0.6,0.5,0.6
SEATTLE,KWPZ-FM,Contemporary Christian,0.2,0.1,0.5
SEATTLE,KIXI-AM,Adult Standards/MOR,0.2,0.2,0.2
SEATTLE,KNKX-FM HD2 Stream,Variety,0.6,0.3,0.2
SEATTLE,KCIS-AM,Contemporary Inspirational,*,*,0.1
SEATTLE,KING-FM HD2 Stream,Classical,0.1,0.2,0.1
SEATTLE,KJAQ-FM HD2,Alternative,*,*,0.1
SEATTLE,KJR-FM HD2,Rhythmic Contemporary Hit Radio,0.1,0.1,0.1
SEATTLE,KKWF-FM Stream,Country,0.1,0.1,0.1
SEATTLE,KRWM-FM HD2,Adult Contemporary,*,*,0.1
SEATTLE,KSWD-FM Stream,Adult Contemporary,*,*,0.1
SEATTLE,KSWS-FM,All News,0.1,0.1,0.1
SEATTLE,KVTI-FM,Classical,0.1,0.2,0.1
SEATTLE,KBKS-FM HD2,Pop Contemporary Hit Radio,*,0.1,*
SEATTLE,KNDD-FM HD2,Other,0.1,*,*
SEATTLE,KNKX-FM HD2,Variety,*,0.1,*
SEATTLE,KPTR-AM,News Talk Information,0.1,*,*
SHEBOYAGAN,WBFM-FM,Country,7.8,7.8,7.8
SHEBOYAGAN,WHBL-AM,News Talk Information,5.9,6.9,7.8
SHEBOYAGAN,WHBZ-FM,Mainstream Rock,8.8,6.9,6.9
SHEBOYAGAN,WXER-FM,Hot Adult Contemporary,5.9,4.9,6.9
SHEBOYAGAN,WSTM-FM,Contemporary Christian,1.0,2.0,2.0
SHREVERORT,KMJJ-FM,Urban Contemporary,12.4,12.6,11.6
SHREVERORT,KVMA-FM,Urban Adult Contemporary,8.8,10.2,10.3
SHREVERORT,KDKS-FM,Urban Adult Contemporary,6.6,8.1,9.7
SHREVERORT,KRMD-FM,Country,4.5,3.9,5.7
SHREVERORT,KVKI-FM,Adult Contemporary,4.5,4.2,5.4
SHREVERORT,KBTT-FM,Urban Contemporary,4.5,6.0,4.9
SHREVERORT,KXKS-FM,Country,4.8,3.9,4.3
SHREVERORT,KRUF-FM,Pop Contemporary Hit Radio,2.4,2.7,4.1
SHREVERORT,KEEL-AM,News Talk Information,4.2,2.7,3.8
SHREVERORT,KTAL-FM,Classic Rock,5.4,3.0,3.5
SHREVERORT,KTUX-FM,Classic Rock,3.3,4.2,3.5
SHREVERORT,KOKA-AM,Gospel,3.9,3.3,3.2
SHREVERORT,KLKL-FM,Classic Hits,2.4,3.6,2.4
SHREVERORT,KWKH-AM,All Sports,0.6,0.9,1.6
SHREVERORT,KDAQ-FM,Classical,2.4,1.2,1.1
SHREVERORT,KQHN-FM,Pop Contemporary Hit Radio,2.1,1.2,1.1
SHREVERORT,KRMD-AM,Adult Contemporary,0.3,0.3,0.5
SIOUX CITY,KGLI-FM,Adult Contemporary,9.1,6.9,9.6
SIOUX CITY,KKMA-FM,Classic Rock,9.1,9.9,9.6
SIOUX CITY,KSEZ-FM,Active Rock,9.1,9.9,9.6
SIOUX CITY,KSUX-FM,Country,9.1,8.9,7.7
SIOUX CITY,KKYY-FM,Country,6.1,6.9,6.7
SIOUX CITY,KSCJ-AM,News Talk Information,9.1,6.9,6.7
SIOUX CITY,KQNU-FM,Hot Adult Contemporary,4.0,5.9,5.8
SIOUX CITY,KSFT-FM,Pop Contemporary Hit Radio,9.1,7.9,5.8
SIOUX CITY,KWSL-AM,Mexican Regional,4.0,5.0,5.8
SIOUX CITY,KMNS-AM,All Sports,1.0,1.0,1.9
SIOUX CITY,KWIT-FM,Classical,1.0,2.0,1.0
SIOUX FALLS,KNWC-FM,Religious,6.5,8.7,11.6
SIOUX FALLS,KTWB-FM,Country,12.9,11.3,9.9
SIOUX FALLS,KRRO-FM,Mainstream Rock,5.5,6.1,6.5
SIOUX FALLS,KYBB-FM,Classic Rock,8.8,7.4,6.0
SIOUX FALLS,KELO-FM,Hot Adult Contemporary,6.0,5.7,5.6
SIOUX FALLS,KKRC-FM,Classic Hits,6.9,6.5,5.6
SIOUX FALLS,KELO-AM,News Talk Information,5.5,4.3,5.2
SIOUX FALLS,KKLS-FM,Pop Contemporary Hit Radio,6.9,4.8,4.3
SIOUX FALLS,KIKN-FM,Country,3.2,3.9,3.9
SIOUX FALLS,KXRB-FM,Classic Country,4.1,3.9,3.9
SIOUX FALLS,KWSN-AM,All Sports,0.9,1.3,1.7
SIOUX FALLS,KSOO-AM,All Sports,0.5,1.3,1.3
SIOUX FALLS,KCSD-FM,Variety,0.9,0.9,0.9
SIOUX FALLS,KQSF-FM,Pop Contemporary Hit Radio,1.4,1.3,0.9
SIOUX FALLS,KUSD-FM,Variety,0.5,0.4,0.4
SIOUX FALLS,KNWC-AM,Religious,*,0.4,*
SOUTH BEND IN,WNSN-FM,Hot Adult Contemporary,9.6,9.0,8.3
SOUTH BEND IN,WBYT-FM,Country,7.3,7.2,7.8
SOUTH BEND IN,WNDV-FM,Hot Adult Contemporary,6.8,7.7,7.3
SOUTH BEND IN,WRBR-FM,Active Rock,5.5,5.4,7.3
SOUTH BEND IN,WTRC-FM,News Talk Information,5.9,6.8,6.3
SOUTH BEND IN,WYXX-FM,Classic Rock,4.1,4.1,3.9
SOUTH BEND IN,WZOC-FM,Classic Rock,4.6,3.2,3.9
SOUTH BEND IN,WUBU-FM+,Urban Adult Contemporary,2.3,2.7,3.4
SOUTH BEND IN,WQLQ-FM,Pop Contemporary Hit Radio,3.7,2.7,2.9
SOUTH BEND IN,WVPE-FM,News Talk Information,3.7,3.2,2.9
SOUTH BEND IN,WVSB-FM+,Religious,6.8,4.5,2.0
SOUTH BEND IN,WAUS-FM,Classical,*,1.8,1.5
SOUTH BEND IN,WSBT-AM,All Sports,1.4,1.4,1.5
SOUTH BEND IN,WQLQ-FM HD3,Country,0.9,0.9,0.5
SOUTH BEND IN,WTRC-AM,News Talk Information,*,*,0.5
SOUTH BEND IN,WAOR-FM,Hot Adult Contemporary,*,0.5,*
SOUTH BEND IN,WIRX-FM,Mainstream Rock,1.4,*,*
SOUTH BEND IN,WTRC-FM Stream,News Talk Information,*,0.5,*
SPOKANE,KKZX-FM,Classic Rock,7.8,7.9,7.9
SPOKANE,KXLY-FM,Country,5.9,5.1,6.9
SPOKANE,KQNT-AM,News Talk Information,5.7,5.3,6.3
SPOKANE,KEYF-FM,Classic Hits,4.6,5.5,5.9
SPOKANE,KCDA-FM,Hot Adult Contemporary,2.7,3.7,4.5
SPOKANE,KHTQ-FM,Active Rock,4.2,3.7,4.5
SPOKANE,KZZU-FM,Hot Adult Contemporary,3.8,4.1,4.5
SPOKANE,KEEH-FM,Contemporary Christian,3.8,3.5,4.1
SPOKANE,KBBD-FM,Adult Hits,3.4,3.0,3.3
SPOKANE,KISC-FM,Adult Contemporary,3.6,3.1,3.3
SPOKANE,KICR-FM,Country,5.0,3.5,3.0
SPOKANE,KDRK-FM,Country,4.0,3.3,2.8
SPOKANE,KPBX-FM,Variety,3.8,3.3,2.8
SPOKANE,KXLY-AM,News Talk Information,1.7,2.4,2.8
SPOKANE,KZBD-FM,Pop Contemporary Hit Radio,1.9,2.6,2.8
SPOKANE,KZFS-AM,Urban Oldies,2.1,3.1,2.0
SPOKANE,KFOO-FM,Alternative,1.3,1.4,1.6
SPOKANE,KSFC-FM,News Talk Information,1.9,2.0,1.6
SPOKANE,KVNI-AM,Classic Hits,0.6,0.6,1.6
SPOKANE,KXLX-AM,All Sports,1.5,1.4,1.6
SPOKANE,KAGU-FM,Classical,1.7,1.2,1.4
SPOKANE,KEZE-FM,Rhythmic Contemporary Hit Radio,1.7,1.8,1.4
SPOKANE,KISC-F2+,Country,0.8,1.2,1.2
SPOKANE,KPND-FM,Album Adult Alternative,2.1,2.2,0.8
SPOKANE,KJRB-AM,Mainstream Rock,0.8,0.6,0.6
SPOKANE,KGA-AM,All Sports,0.4,0.4,0.2
SPOKANE,KPBZ-FM,Other,0.2,0.2,*
SPRINGFIELD MA,WAQY-FM,Classic Rock,9.4,10.7,9.5
SPRINGFIELD MA,WMAS-FM,Adult Contemporary,9.4,9.5,9.0
SPRINGFIELD MA,WHYN-FM,Hot Adult Contemporary,3.8,4.4,5.2
SPRINGFIELD MA,WFCR-FM,News Talk Information,3.5,2.9,4.1
SPRINGFIELD MA,WRNX-FM,Country,4.0,3.1,3.6
SPRINGFIELD MA,WWEI-FM,All Sports,2.7,3.3,3.1
SPRINGFIELD MA,WLZX-FM,Active Rock,1.9,2.4,2.7
SPRINGFIELD MA,WSPR-AM,Spanish Tropical,4.2,3.3,2.7
SPRINGFIELD MA,WHYN-AM,News Talk Information,4.6,2.7,2.5
SPRINGFIELD MA,WAMC-FM,News Talk Information,0.8,0.9,1.3
SPRINGFIELD MA,WHYN-F2+,Urban Contemporary,0.6,0.7,1.3
SPRINGFIELD MA,WACM-AM,Rhythmic Contemporary Hit Radio,*,*,1.1
SPRINGFIELD MA,WLZX-F3+,Oldies,1.0,1.1,1.1
SPRINGFIELD MA,WAMH-FM,News Talk Information,0.4,0.4,0.7
SPRINGFIELD MA,WRSI-FM,Album Adult Alternative,0.6,0.7,0.7
SPRINGFIELD MA,WHLL-AM,Spanish Hot Adult Contemporary,0.4,0.5,0.5
SPRINGFIELD MA,WAIC-FM,News Talk Information,0.4,0.2,0.4
SPRINGFIELD MA,WHMP-AM,News Talk Information,0.6,0.5,0.4
SPRINGFIELD MA,WLZX-F2+,Classic Hits,0.2,0.2,0.4
SPRINGFIELD MA,WNNZ-AM,News Talk Information,0.2,0.2,0.2
SPRINGFIELD MA,WNNZ-FM,Classical,0.2,0.2,*
SPRINGFIELD MO,KTTS-FM,Country,5.4,10.6,8.5
SPRINGFIELD MO,KGBX-FM,Adult Contemporary,3.7,4.5,6.4
SPRINGFIELD MO,KTOZ-FM,Hot Adult Contemporary,4.3,4.8,6.4
SPRINGFIELD MO,KWTO-FM,Country,3.7,4.8,5.8
SPRINGFIELD MO,KKLH-FM,Classic Rock,6.3,6.8,4.7
SPRINGFIELD MO,KXUS-FM,Classic Rock,4.0,2.4,4.7
SPRINGFIELD MO,KWND-FM,Christian Adult Contemporary,6.5,7.5,4.4
SPRINGFIELD MO,KSWF-FM,New Country,2.3,3.1,4.1
SPRINGFIELD MO,KSMU-FM,News Talk Information,3.7,4.8,3.7
SPRINGFIELD MO,KTXR-FM,Adult Contemporary,5.1,4.5,3.7
SPRINGFIELD MO,KQRA-FM,Active Rock,2.6,2.1,3.4
SPRINGFIELD MO,KSGF-FM,News Talk Information,3.4,4.5,3.4
SPRINGFIELD MO,KSPW-FM,Pop Contemporary Hit Radio,8.2,4.8,3.1
SPRINGFIELD MO,KOMG-FM,Country,3.4,2.4,2.4
SPRINGFIELD MO,KWFC-FM,Southern Gospel,3.1,1.0,2.4
SPRINGFIELD MO,KOSP-FM,Pop Contemporary Hit Radio,2.6,2.1,2.0
SPRINGFIELD MO,KWTO-AM,News Talk Information,1.1,1.7,2.0
SPRINGFIELD MO,KRVI-FM,Classic Rock,2.3,0.7,1.0
SPRINGFIELD MO,KBFL-AM,All Sports,0.6,0.7,0.3
SPRINGFIELD MO,KGMY-AM,All Sports,0.6,0.7,0.3
ST CLOUD MN,WWJO-FM,Country,7.8,6.8,7.5
ST CLOUD MN,KCLD-FM,Pop Contemporary Hit Radio,6.2,7.2,6.5
ST CLOUD MN,KLZZ-FM,Classic Rock,3.7,4.3,5.1
ST CLOUD MN,KZPK-FM,Country,6.6,3.8,4.2
ST CLOUD MN,WHMH-FM,Active Rock,3.3,4.3,4.2
ST CLOUD MN,KZRV-FM,Classic Hits,2.5,2.6,3.3
ST CLOUD MN,WJON-AM,News Talk Information,2.1,3.0,3.3
ST CLOUD MN,KCML-FM,Adult Contemporary,3.7,3.8,2.8
ST CLOUD MN,KDDG-FM,Classic Country,2.9,3.0,2.3
ST CLOUD MN,KNSI-AM,News Talk Information,3.7,2.6,2.3
ST CLOUD MN,KMXK-FM,Hot Adult Contemporary,1.6,1.7,1.9
ST CLOUD MN,WVAL-AM,Classic Country,2.1,1.7,1.9
ST CLOUD MN,WXYG-AM,Album Oriented Rock,1.2,1.3,1.4
ST CLOUD MN,KASM-AM,News Talk Information,3.7,3.4,0.9
ST CLOUD MN,KLCI-FM,Classic Country,0.8,0.4,0.9
ST CLOUD MN,KZPK-FM HD3,Classic Rock,*,0.4,0.5
ST CLOUD MN,WBHR-AM,All Sports,0.4,0.4,0.5
ST CLOUD MN,WMIN-AM,Adult Standards/MOR,0.4,0.4,0.5
ST CLOUD MN,WHMH-FM HD3,Alternative,0.4,0.4,*
ST LOUIS,KEZK-FM,Adult Contemporary,4.9,5.5,9.6
ST LOUIS,KLOU-FM,Classic Hits,7.7,8.8,7.9
ST LOUIS,WARH-FM,Adult Hits,7.6,7.4,7.1
ST LOUIS,KSHE-FM,Classic Rock,7.0,7.3,6.9
ST LOUIS,WIL-FM,New Country,6.5,6.5,6.7
ST LOUIS,KSD-FM,New Country,5.4,6.1,6.1
ST LOUIS,WFUN-FM,Urban Adult Contemporary,6.1,6.0,5.9
ST LOUIS,KLJY-FM,Christian Adult Contemporary,5.6,5.5,5.6
ST LOUIS,KPNT-FM,Alternative,5.5,5.4,5.6
ST LOUIS,WXOS-FM,All Sports,4.6,6.1,5.4
ST LOUIS,KWMU-FM,News Talk Information,4.9,5.3,5.1
ST LOUIS,KSLZ-FM,Pop Contemporary Hit Radio,4.2,4.2,3.3
ST LOUIS,KYKY-FM,Hot Adult Contemporary,3.7,3.4,2.9
ST LOUIS,KMOX-AM,News Talk Information,5.0,2.9,2.8
ST LOUIS,WHHL-FM,Urban Contemporary,2.5,1.8,1.9
ST LOUIS,KFTK-FM,News Talk Information,1.6,2.1,1.7
ST LOUIS,KATZ-FM,Urban Adult Contemporary,1.5,1.3,1.3
ST LOUIS,KMOX-AM Stream,News Talk Information,1.1,0.9,0.9
ST LOUIS,KTLK-FM,News Talk Information,1.6,1.2,0.7
ST LOUIS,KWMU-FM HD3,Classical,0.2,0.3,0.7
ST LOUIS,WSIE-FM,New AC (NAC)/Smooth Jazz,1.3,0.7,0.6
ST LOUIS,KATZ-AM,Gospel,0.3,0.4,0.5
ST LOUIS,KEZK-FM Stream,Adult Contemporary,0.2,0.1,0.5
ST LOUIS,KSHE-FM HD2,Classic Rock,0.4,0.3,0.4
ST LOUIS,KXBS-FM,Rhythmic Contemporary Hit Radio,*,*,0.4
ST LOUIS,KYKY-FM Stream,Hot Adult Contemporary,0.3,0.3,0.3
ST LOUIS,WFUN-FM HD2,Classical,0.1,0.2,0.3
ST LOUIS,KFTK-FM Stream,News Talk Information,0.2,0.2,0.2
ST LOUIS,KWMU-FM HD2,Jazz,0.2,0.2,0.2
ST LOUIS,KXBS-FM HD3,Urban Adult Contemporary,0.3,0.3,0.2
ST LOUIS,KATZ-FM HD2,All News,0.1,0.1,0.1
ST LOUIS,KLOU-FM HD2,Jazz,0.1,0.1,0.1
ST LOUIS,WFUN-FM HD3,Classic Rock,0.1,0.1,0.1
ST LOUIS,WFUN-FM Stream,Urban Adult Contemporary,*,*,0.1
ST LOUIS,WARH-FM HD3,80's Hits,*,0.1,*
ST LOUIS,WIL-FM HD2,Country,*,0.1,*
STOCKTON,KWIN-FM,Rhythmic Contemporary Hit Radio,8.7,5.4,10.3
STOCKTON,KATM-FM,Country,9.3,9.1,7.2
STOCKTON,KHKK-FM,Classic Rock,7.5,4.7,5.3
STOCKTON,KJOY-FM,Adult Contemporary,2.8,6.3,4.9
STOCKTON,KMIX-FM,Mexican Regional,4.0,1.4,4.2
STOCKTON,KHOP-FM,Pop Contemporary Hit Radio,3.0,3.3,3.4
STOCKTON,KQOD-FM,Rhythmic AC,4.2,3.8,2.9
STOCKTON,KTSE-FM,Spanish Adult Hits,1.8,2.5,1.9
STOCKTON,KMRQ-FM,Active Rock,1.0,1.6,1.1
STOCKTON,KCVR-FM,Spanish Contemporary,0.2,0.5,1.0
STOCKTON,KWNN-FM,Rhythmic Contemporary Hit Radio,0.8,1.8,0.2
STOCKTON,KESP-AM,All Sports,*,*,*
SUSSEX NJ,WSUS-FM,Adult Contemporary,10.5,11.5,13.7
SUSSEX NJ,WNNJ-FM,Classic Rock,7.3,7.7,8.9
SUSSEX NJ,WAXQ-FM,Classic Rock,4.0,3.1,3.2
SUSSEX NJ,WHCY-FM,Country,3.2,3.1,3.2
SUSSEX NJ,WHTZ-FM,Pop Contemporary Hit Radio,3.2,3.1,3.2
SUSSEX NJ,WLTW-FM,Adult Contemporary,0.8,1.5,1.6
SUSSEX NJ,WOR-AM,News Talk Information,1.6,1.5,1.6
SYRACUSE,WBBS-FM,Country,8.2,8.8,8.3
SYRACUSE,WNTQ-FM,Pop Contemporary Hit Radio,8.0,7.1,6.8
SYRACUSE,WYYY-FM,Adult Contemporary,4.1,4.3,6.8
SYRACUSE,WSYR-AM,News Talk Information,7.4,7.7,6.4
SYRACUSE,WSEN-FM,Classic Hits,6.6,6.1,5.4
SYRACUSE,WWHT-FM,Pop Contemporary Hit Radio,3.7,3.5,4.8
SYRACUSE,WMVN-FM,Rhythmic Contemporary Hit Radio,2.1,2.4,3.1
SYRACUSE,WAQX-FM,Alternative,2.5,3.3,2.9
SYRACUSE,WOLF-FM,New Country,3.5,2.9,2.5
SYRACUSE,WRVO-FM,News Talk Information,3.9,3.5,2.5
SYRACUSE,WHEN-AM,Urban Adult Contemporary,1.8,1.6,2.1
SYRACUSE,WAER-FM,News Talk Information,2.3,2.2,1.9
SYRACUSE,WCNY-FM,Classical,1.8,1.6,1.5
SYRACUSE,WJPZ-FM,Pop Contemporary Hit Radio,0.6,0.6,0.4
SYRACUSE,WOLF-AM,All Sports,0.2,0.2,0.4
SYRACUSE,WSYR-FM HD3,Contemporary Christian,*,*,0.2
SYRACUSE,WRVD-FM,News Talk Information,0.2,0.2,*
SYRACUSE,WSKO-AM,All Sports,0.2,0.2,*
TALLAHASEE,WHBX-FM,Urban Adult Contemporary,11.1,12.0,12.8
TALLAHASEE,WWLD-FM,Urban Contemporary,10.2,8.9,9.7
TALLAHASEE,WGLF-FM,Classic Hits,5.5,5.3,7.8
TALLAHASEE,WFSU-FM,News Talk Information,8.1,6.7,7.4
TALLAHASEE,WFLA-FM,News Talk Information,4.3,4.0,4.3
TALLAHASEE,WGMY-FM HD2,Urban Contemporary,3.8,2.2,4.3
TALLAHASEE,WXSR-FM,Active Rock,2.6,2.2,3.9
TALLAHASEE,WBZE-FM,Adult Contemporary,3.4,3.6,3.5
TALLAHASEE,WGMY-FM,Pop Contemporary Hit Radio,2.6,2.2,3.5
TALLAHASEE,WTNT-FM,Country,3.0,4.4,3.5
TALLAHASEE,WWOF-FM,Country,3.0,4.9,3.5
TALLAHASEE,WHTF-FM,Pop Contemporary Hit Radio,2.6,3.1,2.7
TALLAHASEE,WXTY-FM,Adult Hits,1.7,2.2,2.3
TALLAHASEE,WWLD-FM HD2,Gospel,2.6,2.7,1.6
TALLAHASEE,WANM-FM,Urban Contemporary,3.4,1.3,1.2
TALLAHASEE,WFSQ-FM,Classical,2.1,1.3,1.2
TALLAHASEE,WQTL-FM,Urban Adult Contemporary,2.1,2.2,0.8
TALLAHASEE,WTSM-FM,Contemporary Christian,1.3,*,0.8
TALLAHASEE,WTLY-AM,All Sports,0.4,0.9,0.4
TAMPA-ST PETERSBURG,WDUV-FM,Soft Adult Contemporary,10.7,9.4,9.3
TAMPA-ST PETERSBURG,WTBV-FM,Urban Adult Contemporary,5.4,6.7,8.5
TAMPA-ST PETERSBURG,WXGL-FM,Classic Hits,5.2,5.4,6.0
TAMPA-ST PETERSBURG,WCIE-FM,Contemporary Christian,5.0,4.8,5.6
TAMPA-ST PETERSBURG,WQYK-FM,Country,5.6,5.3,5.4
TAMPA-ST PETERSBURG,WMTX-FM,Adult Contemporary,5.4,5.2,4.9
TAMPA-ST PETERSBURG,WFUS-FM,Country,5.3,5.1,4.8
TAMPA-ST PETERSBURG,WWRM-FM,Adult Contemporary,3.9,3.7,4.2
TAMPA-ST PETERSBURG,WRBQ-FM,Classic Hits,2.8,3.0,3.9
TAMPA-ST PETERSBURG,WYUU-FM,Spanish Contemporary,2.7,3.8,3.8
TAMPA-ST PETERSBURG,WXTB-FM,Active Rock,3.5,3.8,3.5
TAMPA-ST PETERSBURG,WPBB-FM,Classic Rock,3.0,3.4,3.3
TAMPA-ST PETERSBURG,WHPT-FM,News Talk Information,4.0,3.9,3.2
TAMPA-ST PETERSBURG,WLLD-FM,Rhythmic Contemporary Hit Radio,4.6,3.9,3.2
TAMPA-ST PETERSBURG,WFLA-AM,News Talk Information,3.4,3.8,2.9
TAMPA-ST PETERSBURG,WFLZ-FM,Pop Contemporary Hit Radio,3.0,3.3,2.9
TAMPA-ST PETERSBURG,WUSF-FM,News Talk Information,2.5,2.4,2.1
TAMPA-ST PETERSBURG,WTIS-AM,Spanish Adult Hits,2.1,1.6,1.7
TAMPA-ST PETERSBURG,WDAE-AM,All Sports,1.6,1.8,1.5
TAMPA-ST PETERSBURG,WRUB-FM,Spanish Contemporary,1.2,2.3,1.5
TAMPA-ST PETERSBURG,WSUN-FM,Spanish Contemporary,1.2,1.2,1.5
TAMPA-ST PETERSBURG,WBVM-FM,Contemporary Christian,1.1,1.0,1.1
TAMPA-ST PETERSBURG,WMNF-FM,Variety,0.7,0.8,0.8
TAMPA-ST PETERSBURG,WBTP-FM,Urban Oldies,0.8,0.4,0.5
TAMPA-ST PETERSBURG,WFLZ-FM HD2,Other,0.2,0.2,0.3
TAMPA-ST PETERSBURG,WMNF-FM HD3,News Talk Information,0.3,0.2,0.2
TAMPA-ST PETERSBURG,WSMR-FM,Classical,0.2,0.1,0.2
TAMPA-ST PETERSBURG,WTBV-FM HD2,Alternative,0.6,0.8,0.2
TAMPA-ST PETERSBURG,WTBV-FM Stream,Urban Adult Contemporary,0.7,0.3,0.2
TAMPA-ST PETERSBURG,WWRM-FM Stream,Adult Contemporary,0.1,0.2,0.2
TAMPA-ST PETERSBURG,WYUU-FM HD2,Spanish Tropical,0.2,0.2,0.2
TAMPA-ST PETERSBURG,WCIE-FM HD2,Contemporary Christian,*,0.1,0.1
TAMPA-ST PETERSBURG,WCIE-FM HD3,Contemporary Christian,0.1,0.1,0.1
TAMPA-ST PETERSBURG,WJIS-FM,Contemporary Christian,0.1,0.1,0.1
TAMPA-ST PETERSBURG,WKES-FM,Religious,0.3,0.2,0.1
TAMPA-ST PETERSBURG,WTIS-AM Stream,Spanish Adult Hits,*,*,0.1
TAMPA-ST PETERSBURG,WAMA-AM,Mexican Regional,0.1,*,*
TAMPA-ST PETERSBURG,WHNZ-AM,News Talk Information,0.1,0.1,*
TAMPA-ST PETERSBURG,WKES-FM Stream,Religious,0.1,*,*
TAMPA-ST PETERSBURG,WMNF-FM HD2,Urban Contemporary,*,0.1,*
TAMPA-ST PETERSBURG,WSUN-FM Stream,Spanish Contemporary,0.1,0.1,*
TAMPA-ST PETERSBURG,WUSF-FM HD2 Stream,Classical,0.3,*,*
TERRE HUATE,WTHI-FM,Country,17.8,16.9,16.0
TERRE HUATE,WBOW-FM,Classic Hits,11.0,7.5,11.7
TERRE HUATE,WMGI-FM,Pop Contemporary Hit Radio,9.2,14.4,11.7
TERRE HUATE,WWVR-FM,Classic Rock,8.0,6.9,9.3
TERRE HUATE,WIBQ-AM,News Talk Information,2.5,2.5,3.1
TOLEDO,WKKO-FM,Country,9.0,9.0,8.6
TOLEDO,WRVF-FM,Adult Contemporary,7.2,7.2,7.9
TOLEDO,WVKS-FM,Pop Contemporary Hit Radio,8.1,7.7,7.0
TOLEDO,WIOT-FM,Mainstream Rock,6.7,6.5,6.3
TOLEDO,WRQN-FM,Classic Hits,4.3,4.1,5.2
TOLEDO,WXKR-FM,Classic Rock,4.3,4.5,5.0
TOLEDO,WSPD-AM,News Talk Information,3.1,3.4,4.3
TOLEDO,WVKS-F2+,Urban Contemporary,2.2,2.5,2.3
TOLEDO,WQQO-FM,Hot Adult Contemporary,1.8,1.6,2.0
TOLEDO,WUOM-FM,News Talk Information,0.9,1.4,1.4
TOLEDO,WCKY-FM,Country,1.1,0.9,1.1
TOLEDO,WQQO-F2+,All Sports,0.9,0.9,0.9
TOLEDO,WCWA-AM,All Sports,0.7,0.7,0.7
TOLEDO,WMIM-FM,Country,0.9,0.9,0.7
TOLEDO,WBCY-FM,Contemporary Christian,0.2,0.2,0.2
TOPEKA,WIBW-FM,Country,7.3,7.3,7.8
TOPEKA,KMAJ-FM,Adult Contemporary,6.1,7.3,6.6
TOPEKA,KTPK-FM,Classic Country,8.4,7.9,6.6
TOPEKA,KDVV-FM,Classic Rock,6.7,6.1,5.4
TOPEKA,KSAJ-FM,Adult Hits,5.6,4.8,4.8
TOPEKA,KWIC-FM,Classic Hits,5.6,4.8,4.2
TOPEKA,KANU-FM,Variety,3.4,3.0,3.0
TOPEKA,KKSW-FM,Pop Contemporary Hit Radio,3.4,3.0,3.0
TOPEKA,WIBW-AM,News Talk Information,3.4,3.0,3.0
TOPEKA,KMXN-FM,Country,2.8,1.2,2.4
TOPEKA,KMAJ-AM,News Talk Information,2.2,1.8,1.8
TOPEKA,KTOP-FM,Country,2.2,3.6,1.8
TOPEKA,KANU-FM HD2,News Talk Information,*,*,*
TOPEKA,KJCK-FM,Pop Contemporary Hit Radio,0.6,*,*
TOPEKA,KKJO-FM,Hot Adult Contemporary,0.6,0.6,*
TOPEKA,KTOP-AM,All Sports,0.6,0.6,*
TRANVERSE CITY,WKLT-FM,Classic Rock,10.7,10.8,8.7
TRANVERSE CITY,WMKC-FM,New Country,5.4,5.8,7.0
TRANVERSE CITY,WGFM-FM,Active Rock,4.1,7.5,6.6
TRANVERSE CITY,WLXT-FM,Adult Contemporary,5.4,5.8,6.2
TRANVERSE CITY,WKHQ-FM,Pop Contemporary Hit Radio,5.8,5.8,5.8
TRANVERSE CITY,WTCM-AM,News Talk Information,5.4,5.4,5.4
TRANVERSE CITY,WTCM-FM,Country,7.9,6.2,5.0
TRANVERSE CITY,WIAA-FM,Classical,2.9,3.7,4.1
TRANVERSE CITY,WCCW-FM,Oldies,3.7,3.7,3.7
TRANVERSE CITY,WZTC-FM,Adult Hits,2.1,2.1,2.9
TRANVERSE CITY,WICA-FM,News Talk Information,3.3,2.5,2.5
TRANVERSE CITY,WSRT-FM,Country,2.9,2.1,2.5
TRANVERSE CITY,WGFN-FM,Classic Rock,2.9,2.5,2.1
TRANVERSE CITY,WJZQ-FM,Pop Contemporary Hit Radio,2.1,1.7,1.7
TRANVERSE CITY,WLXV-FM,Country,0.4,0.4,1.2
TRANVERSE CITY,WWMK-FM,80's Hits,1.2,1.7,1.2
TRANVERSE CITY,WCMV-FM,News Talk Information,0.8,0.8,0.8
TRANVERSE CITY,WMKT-AM,News Talk Information,0.8,0.8,0.8
TRANVERSE CITY,WCBY-AM,Classic Country,0.8,0.8,0.4
TRANVERSE CITY,WCML-FM,Variety,0.8,0.8,0.4
TRANVERSE CITY,WCMW-FM,Variety,1.2,0.8,0.4
TRANVERSE CITY,WKAD-FM,All Sports,*,*,0.4
TRANVERSE CITY,WCCW-AM,Classic Country,0.4,*,*
TRANVERSE CITY,WMBN-AM,All Sports,0.4,*,*
TRENTON,WKXW-FM,Talk/Personality,7.9,6.6,10.2
TRENTON,WPST-FM,Pop Contemporary Hit Radio,5.2,4.2,6.8
TRENTON,WIFI-AM+,Spanish Contemporary,0.7,2.1,2.4
TRENTON,WOR-AM,News Talk Information,*,0.6,0.3
TRENTON,WKXW-FM Stream,Talk/Personality,0.3,*,*
TUCSON,KIIM-FM,Country,7.3,7.0,7.5
TUCSON,KLPX-FM,Classic Rock,4.6,5.9,6.5
